MitocartaID	MitocartaGene	UniprotNameMatches	UniprotBlastID	UniprotBlastName	BlastIdentity	BlastIdentityNoGaps	BlastCoverage
NP_653305	AIFM3	1	Q96NN9	AIFM3	1	1	1
NP_653337	NDUFAF7	0	Q7L592	NDUF7	1	1	1
NP_658985	NAXE	0	Q8NCW5	NNRE	1	1	1
NP_659418	IMMP1L	0	Q96LU5	IMP1L	1	1	1
NP_659466	C6orf136	0	Q5SQH8	CF136	0.9875	0.9875	0.883977900552486
NP_659540	HTRA2	1	O43464	HTRA2	0.722707423580786	0.916897506925208	1
NP_660198	LIPT1	0	Q9Y234	LIPT	1	1	1
NP_660199	LIPT1	0	Q9Y234	LIPT	1	1	1
NP_660200	LIPT1	0	Q9Y234	LIPT	1	1	1
NP_660213	MRPL30	0	Q8TCC3	RM30	1	1	1
NP_660286	OMA1	1	Q96E52	OMA1	1	1	1
NP_660298	MRPL10	0	Q7Z7H8	RM10	1	1	1
NP_660304	DNAJC19	0	Q96DA6	TIM14	1	1	1
NP_660305	GLYCTK	0	Q8IVS8	GLCTK	1	1	1
NP_660308	CCDC127	0	Q96BQ5	CC127	1	1	1
NP_660310	SDHAF4	0	Q5VUM1	SDHF4	1	1	1
NP_660325	SLC25A48	0	Q6ZT89	S2548	1	1	0.89171974522293
NP_660348	SLC25A43	0	Q8WUT9	S2543	1	1	1
NP_660358	AFG1L	1	Q8WV93	AFG1L	1	1	1
NP_663303	MRPL33	0	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT
NP_663619	MRPL35	0	Q9NZE8	RM35	1	1	1
NP_663729	ATPAF2	0	Q8N5M1	ATPF2	1	1	1
NP_663781	MRPL24	0	Q96A35	RM24	1	1	1
NP_665707	MGST1	1	P10620	MGST1	1	1	1
NP_665734	MGST1	1	P10620	MGST1	1	1	1
NP_665735	MGST1	1	P10620	MGST1	1	1	1
NP_665811	AIFM1	1	O95831	AIFM1	0.95114006514658	0.960526315789474	1
NP_665812	AIFM1	1	O95831	AIFM1	1	1	0.892638036809816
NP_665877	GSTZ1	0	O43708	MAAI	0.990740740740741	0.990740740740741	1
NP_665878	GSTZ1	0	O43708	MAAI	0.796296296296296	0.988505747126437	1
NP_666499	MRPL4	0	Q9BYD3	RM04	1	1	1
NP_666500	MRPL4	0	Q9BYD3	RM04	1	1	0.939163498098859
NP_671517	ACOT11	0	Q8WXI4	ACO11	0.994505494505495	0.994505494505495	0.919191919191919
NP_671701	NUDT2	0	P50583	AP4A	1	1	1
NP_671702	NUDT2	0	P50583	AP4A	1	1	1
NP_683682	RCC1L	1	Q96I51	RCC1L	0.993227990970655	0.993227990970655	0.975770925110132
NP_683684	MIEF2	0	Q96C03	MID49	1	1	0.976344086021505
NP_683685	MRPL10	0	Q7Z7H8	RM10	0.953846153846154	0.984126984126984	0.929889298892989
NP_683710	ABHD11	0	Q8NFV4	ABHDB	1	1	1
NP_683711	ABHD11	0	Q8NFV4	ABHDB	0.977777777777778	1	1
NP_689451	CPT1B	1	Q92523	CPT1B	1	1	1
NP_689452	CPT1B	1	Q92523	CPT1B	1	1	1
NP_689481	PARS2	0	Q7L3T8	SYPM	1	1	1
NP_689482	C12orf65	0	Q9H3J6	MTRFR	1	1	1
NP_689565	FAM210A	0	Q96ND0	F210A	1	1	1
NP_689572	CPT1C	1	Q8TCG5	CPT1C	1	1	1
NP_689611	OCIAD2	0	Q56VL3	OCAD2	0.956989247311828	0.956989247311828	0.939393939393939
NP_689620	GRPEL2	0	Q8TAA5	GRPE2	1	1	1
NP_689629	NDUFAF6	0	Q330K2	NDUF6	1	1	1
NP_689755	PPM1K	1	Q8N3J5	PPM1K	1	1	1
NP_689849	METTL15	0	A6NJ78	MET15	1	1	0.948717948717949
NP_689896	PRIMPOL	0	Q96LW4	PRIPO	1	1	1
NP_689920	SLC25A16	0	P16260	GDC	1	1	1
NP_689939	MICU2	1	Q8IYU8	MICU2	1	1	1
NP_689953	HIBADH	0	P31937	3HIDH	1	1	1
NP_689996	D2HGDH	0	Q8N465	D2HDH	1	1	1
NP_690876	MTIF3	0	Q9H2K0	IF3M	1	1	1
NP_694551	NAGS	1	Q8N159	NAGS	1	1	1
NP_694558	NADK2	0	Q4G0N4	NAKD2	1	1	1
NP_699170	PUSL1	1	Q8N0Z8	PUSL1	1	1	1
NP_699193	PRSS35	0	Q8N3Z0	PRS35	1	1	1
NP_705690	LDHD	1	Q86WU2	LDHD	1	1	1
NP_705902	PANK2	1	Q9BZ23	PANK2	1	1	1
NP_705904	PANK2	1	Q9BZ23	PANK2	1	1	1
NP_710156	C2orf69	0	Q8N8R5	CB069	1	1	1
NP_714917	SETD9	1	Q8NE22	SETD9	1	1	1
NP_722546	PYCR1	0	P32322	P5CR1	0.946372239747634	0.958466453674121	0.993670886075949
NP_733781	GFM2	0	Q969S9	RRF2M	0.996039603960396	0.996039603960396	0.984405458089669
NP_733792	GFM2	0	Q969S9	RRF2M	0.939666238767651	1	1
NP_733844	ALDH4A1	0	P30038	AL4A1	1	1	1
NP_733934	MRPL11	0	Q9Y3B7	RM11	0.864583333333333	1	1
NP_733935	MRPL11	0	Q9Y3B7	RM11	0.963414634146341	0.963414634146341	0.906077348066298
NP_733936	ALDH5A1	0	P51649	SSDH	0.976277372262774	1	1
NP_741982	LACTB	1	P83111	LACTB	1	1	1
NP_741999	HSCB	0	Q8IWL3	HSC20	1	1	1
NP_751917	MRPL42	0	Q9Y6G3	RM42	1	1	1
NP_758454	MMAA	1	Q8IVH4	MMAA	1	1	1
NP_758455	MRPL54	0	Q6P161	RM54	1	1	1
NP_775738	MCAT	1	Q8IVS2	FABD	1	1	1
NP_775742	SLC25A26	0	Q70HW3	SAMC	1	1	1
NP_775908	SLC25A41	0	Q8N5S1	S2541	1	1	1
NP_775928	C3orf33	0	Q6P1S2	CC033	1	1	1
NP_775930	RPUSD3	0	Q6P087	RUSD3	1	1	1
NP_776065	ELAC2	0	Q9BQ52	RNZ2	0.998789346246973	1	1
NP_776155	FUNDC1	0	Q8IVP5	FUND1	1	1	1
NP_776163	ETFBKMT	0	Q8IXQ9	ETKMT	1	1	1
NP_776164	MPV17L	0	Q2QL34	MP17L	1	1	0.700680272108844
NP_776187	TCAIM	1	Q8N3R3	TCAIM	1	1	1
NP_776188	COX18	1	Q8N8Q8	COX18	1	1	1
NP_777280	IDH3B	1	O43837	IDH3B	0.976315789473684	0.976315789473684	0.992167101827676
NP_777358	IDH3G	1	P51553	IDH3G	0.991758241758242	0.991758241758242	0.957894736842105
NP_777549	NDUFAF2	0	Q8N183	NDUF2	1	1	1
NP_777577	ACSF3	1	Q4G176	ACSF3	1	1	1
NP_777582	ADCK5	1	Q3MIX3	ADCK5	1	1	1
NP_777587	SPATA19	0	Q7Z5L4	SPT19	1	1	1
NP_783313	NDUFA11	0	Q86Y39	NDUAB	1	1	1
NP_783859	PTPMT1	0	Q8WUK0	PTPM1	1	1	1
NP_787103	ZADH2	0	Q8N4Q0	PTGR3	1	1	1
NP_789762	MRPL43	0	Q8N983	RM43	1	1	1
NP_789763	MRPL43	0	Q8N983	RM43	0.909090909090909	0.909090909090909	0.98019801980198
NP_789764	MRPL43	0	Q8N983	RM43	0.987341772151899	0.987341772151899	0.672340425531915
NP_789775	MRPS11	0	P82912	RT11	0.829896907216495	1	1
NP_789788	GATC	1	O43716	GATC	1	1	1
NP_789842	PPA2	0	Q9H2U2	IPYR2	0.993710691823899	0.993710691823899	0.685344827586207
NP_789843	PPA2	0	Q9H2U2	IPYR2	0.983050847457627	0.983050847457627	0.702380952380952
NP_789845	PPA2	0	Q9H2U2	IPYR2	1	1	1
NP_803431	FTMT	1	Q8N4E7	FTMT	1	1	1
NP_808816	ARMCX3	0	Q9UH62	ARMX3	1	1	1
NP_808817	ARMCX3	0	Q9UH62	ARMX3	1	1	1
NP_808818	ARMCX2	0	Q7L311	ARMX2	1	1	1
NP_808881	PDE12	1	Q6L8Q7	PDE12	1	1	1
NP_817125	MRPL47	0	Q9HD33	RM47	1	1	1
NP_835471	NMNAT3	0	Q96T66	NMNA3	1	1	1
NP_835497	ATP5IF1	0	Q9UII2	ATIF1	1	1	0.845070422535211
NP_835498	ATP5IF1	0	Q9UII2	ATIF1	1	1	1
NP_848026	MRPL52	0	Q86TS9	RM52	1	1	1
NP_848621	SLC25A42	0	Q86VD7	S2542	1	1	1
NP_848652	NAT8L	1	Q8N9F0	NAT8L	1	1	1
NP_849158	PLD6	1	Q8N2A8	PLD6	1	1	1
NP_849189	SFXN2	1	Q96NB2	SFXN2	1	1	1
NP_851313	MRPL52	0	Q86TS9	RM52	0.983739837398374	0.991803278688525	1
NP_851821	MRPL52	0	Q86TS9	RM52	1	1	1
NP_851822	MRPL52	0	Q86TS9	RM52	1	1	1
NP_851823	MRPL52	0	Q86TS9	RM52	1	1	1
NP_851824	MRPL52	0	Q86TS9	RM52	0.981132075471698	0.981132075471698	0.609195402298851
NP_851828	TAZ	1	Q16635	TAZ	1	1	1
NP_851829	TAZ	1	Q16635	TAZ	0.849315068493151	1	1
NP_851830	TAZ	1	Q16635	TAZ	0.946564885496183	1	1
NP_851999	OXR1	1	Q8N573	OXR1	0.96625	1	0.921334922526818
NP_852090	FXN	0	Q16595	FRDA	1	1	0.816326530612245
NP_852106	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852119	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852120	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852121	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852127	MRPL55	0	Q7Z7F7	RM55	0.96031746031746	0.96031746031746	0.768292682926829
NP_852128	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852129	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852130	MRPL55	0	Q7Z7F7	RM55	1	1	1
NP_852615	MRPL21	0	Q7Z2W9	RM21	1	1	1
NP_852616	MRPL21	0	Q7Z2W9	RM21	1	1	1
NP_857634	PRDX5	1	P30044	PRDX5	0.789719626168224	0.994117647058824	1
NP_857635	PRDX5	1	P30044	PRDX5	1	1	0.552
NP_859056	LYRM7	1	Q5U5X0	LYRM7	1	1	1
NP_859074	MICU3	1	Q86XE3	MICU3	1	1	1
NP_862826	NUDT8	1	Q8WV74	NUDT8	1	1	0.971428571428571
NP_863654	ACOT7	0	O00154	BACH	1	1	1
NP_863655	ACOT7	0	O00154	BACH	0.996904024767802	0.996904024767802	0.922857142857143
NP_863656	ACOT7	0	O00154	BACH	1	1	0.981762917933131
NP_872282	COQ6	1	Q9Y2Z9	COQ6	1	1	1
NP_872286	COQ6	1	Q9Y2Z9	COQ6	1	1	0.934537246049661
NP_872307	MTERF4	0	Q7Z6M4	MTEF4	1	1	1
NP_872329	CMC1	1	Q7Z7K0	COXM1	1	1	1
NP_872362	SLC25A45	0	Q8N413	S2545	1	1	1
NP_872384	THEM5	1	Q8N1Q8	THEM5	0.995951417004049	0.995951417004049	1
NP_872423	ACSM2B	0	Q68CK6	ACS2B	1	1	1
NP_872578	MRPS9	0	P82933	RT09	1	1	1
NP_872603	AADAT	1	Q8N5Z0	AADAT	1	1	1
NP_877393	TXNRD1	0	Q16881	TRXR1	1	1	1
NP_877416	NDUFB6	0	O95139	NDUB6	0.8828125	1	1
NP_877419	TXNRD1	0	Q16881	TRXR1	1	1	1
NP_877420	TXNRD1	0	Q16881	TRXR1	1	1	1
NP_877495	MCL1	1	Q07820	MCL1	0.991379310344828	0.991379310344828	0.856088560885609
NP_878912	DHRS2	1	Q13268	DHRS2	0.991189427312775	0.991189427312775	0.756666666666667
NP_886552	TRNT1	1	Q96Q11	TRNT1	0.997695852534562	0.997695852534562	1
NP_892005	PRELID2	0	Q8N945	PRLD2	1	1	1
NP_892016	COX8C	1	Q7Z4L0	COX8C	1	1	1
NP_892022	NNT	0	Q13423	NNTM	1	1	1
NP_898871	BCKDHB	0	P21953	ODBB	1	1	1
NP_899634	PXMP4	1	Q9Y6I8	PXMP4	1	1	0.816901408450704
NP_919255	ISCA2	1	Q86U28	ISCA2	1	1	1
NP_919267	TMEM65	0	Q6PI78	TMM65	1	1	1
NP_919417	LDHD	1	Q86WU2	LDHD	0.954635108481262	1	1
NP_919433	LIAS	1	O43766	LIAS	1	1	0.990683229813665
NP_922946	C15orf48	0	Q9C002	NMES1	1	1	1
NP_932066	GLRX2	1	Q9NS18	GLRX2	1	1	1
NP_932068	FMC1	1	Q96HJ9	FMC1	1	1	1
NP_932070	BID	1	P55957	BID	1	1	0.809128630705394
NP_932071	BID	1	P55957	BID	1	1	1
NP_932155	NUDT9	1	Q9BW91	NUDT9	1	1	1
NP_932158	NUDT6	1	P53370	NUDT6	1	1	1
NP_932164	HIBCH	1	Q6NVY1	HIBCH	1	1	0.997041420118343
NP_932342	COX20	1	Q5RI15	COX20	1	1	1
NP_932346	MSRB3	1	Q8IXL7	MSRB3	1	1	1
NP_937798	GATD3A	0	A0A0B4J2D5	GAL3B	0.884328358208955	1	1
NP_937837	STOM	1	P27105	STOM	1	1	0.560975609756098
NP_940852	APOOL	0	Q6UXV4	MIC27	1	1	1
NP_940938	TMEM205	0	Q6UW68	TM205	1	1	1
NP_940951	MIGA1	1	Q8NAN2	MIGA1	1	1	1
NP_942127	ACLY	1	P53396	ACLY	0.990917347865577	1	1
NP_942131	ACACA	1	Q13085	ACACA	1	1	0.984473352916492
NP_942133	ACACA	1	Q13085	ACACA	1	1	1
NP_942134	ACACA	1	Q13085	ACACA	1	1	0.99256993006993
NP_942135	ACACA	1	Q13085	ACACA	1	1	1
NP_942136	ACACA	1	Q13085	ACACA	1	1	1
NP_942584	MTX1	1	Q13505	MTX1	0.931330472103004	0.997701149425287	1
NP_945176	PTGES2	0	Q9H7Z7	PGES2	1	1	1
NP_950245	NSUN4	1	Q96CB9	NSUN4	1	1	1
NP_951032	NDUFAF3	0	Q9BU61	NDUF3	1	1	1
NP_951033	NDUFAF3	0	Q9BU61	NDUF3	1	1	1
NP_951047	NDUFAF3	0	Q9BU61	NDUF3	1	1	1
NP_951056	NDUFAF3	0	Q9BU61	NDUF3	1	1	1
NP_954573	TBRG4	0	Q969Z0	FAKD4	0.884498480243161	0.892638036809816	0.63147792706334
NP_954584	ATPSCKMT	0	Q6P4H8	ACKMT	1	1	1
NP_954635	ALAS1	0	P13196	HEM1	1	1	1
NP_954646	MRRF	0	Q96E11	RRFM	1	1	0.915422885572139
NP_954697	METAP1D	0	Q6UB28	MAP12	1	1	1
NP_955399	SPG7	1	Q9UQ90	SPG7	1	1	0.903885480572597
NP_955452	POLQ	0	O75417	DPOLQ	1	1	1
NP_955472	HSPD1	0	P10809	CH60	1	1	1
NP_955777	RAB5IF	0	Q9BUV8	RCAF1	1	1	0.510489510489511
NP_955781	UQCC1	1	Q9NVA1	UQCC1	0.91304347826087	1	1
NP_957715	WARS2	0	Q9UGM6	SYWM	0.995283018867924	0.995283018867924	0.963636363636364
NP_958799	GPX1	1	P07203	GPX1	1	1	0.857142857142857
NP_958800	FLAD1	0	Q8NFF5	FAD1	1	1	1
NP_958928	SLC25A35	0	Q3KQZ1	S2535	1	1	0.823728813559322
NP_964011	GLYAT	1	Q6IB77	GLYAT	1	1	1
NP_973729	ACSM3	1	Q53FZ2	ACSM3	0.995121951219512	0.995121951219512	0.936073059360731
NP_976043	CHCHD1	0	Q96BP2	CHCH1	1	1	1
NP_976059	BDH1	0	Q02338	BDH	1	1	1
NP_976060	BDH1	0	Q02338	BDH	1	1	1
NP_976316	AMACR	1	Q9UHK6	AMACR	1	1	0.661616161616162
NP_982289	AK4	0	P27144	KAD4	1	1	1
NP_991330	MICOS13	0	Q5XKP0	MIC13	1	1	1
NP_995318	PRELID2	0	Q8N945	PRLD2	0.936507936507937	1	1
NP_996531	CLYBL	1	Q8N0X4	CLYBL	1	1	1
NP_996667	ECI2	1	O75521	ECI2	1	1	1
NP_996885	BCL2L11	0	O43521	B2L11	1	1	0.366071428571429
NP_996886	BCL2L11	0	O43521	B2L11	0.953488372093023	0.953488372093023	0.544303797468354
NP_997000	SLC25A47	0	Q6Q0C1	S2547	1	1	1
NP_997198	CMPK2	1	Q5EBM0	CMPK2	1	1	1
NP_997211	GPAT2	1	Q6NUI2	GPAT2	1	1	1
NP_997227	SPRYD4	0	Q8WW59	SPRY4	0.995169082125604	0.995169082125604	1
NP_997231	SLC25A34	0	Q6PIV7	S2534	1	1	1
NP_997260	TOMM20L	0	Q6UXN7	TO20L	1	1	1
NP_997401	PRKACA	0	P17612	KAPCA	0.985380116959064	0.985380116959064	0.997084548104956
NP_997717	BOLA3	1	Q53S33	BOLA3	1	1	1
NP_998760	ISCU	1	Q9H1K1	ISCU	1	1	1
NP_998776	SLC25A3	0	Q00325	MPCP	0.964088397790055	0.966759002770083	1
NP_998814	SFXN4	1	Q6P4A7	SFXN4	1	1	1
NP_998816	SLC25A24	0	Q6NUK1	SCMC1	0.95374449339207	0.95374449339207	0.991266375545852
NP_998885	CHCHD10	0	Q8WYQ3	CHC10	1	1	1
RP11_469A15.2	GeneID:ENSG00000230623	0	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT
YP_003024026	MT-ND1	0	P03886	NU1M	1	1	1
YP_003024027	MT-ND2	0	P03891	NU2M	1	1	1
YP_003024028	MT-CO1	0	P00395	COX1	1	1	1
YP_003024029	MT-CO2	0	P00403	COX2	1	1	1
YP_003024030	MT-ATP8	0	P03928	ATP8	1	1	1
YP_003024031	MT-ATP6	0	P00846	ATP6	1	1	1
YP_003024032	MT-CO3	0	P00414	COX3	1	1	1
YP_003024033	MT-ND3	0	P03897	NU3M	1	1	1
YP_003024034	MT-ND4L	0	P03901	NU4LM	1	1	1
YP_003024035	MT-ND4	0	P03905	NU4M	1	1	1
YP_003024036	MT-ND5	0	P03915	NU5M	1	1	1
YP_003024037	MT-ND6	0	P03923	NU6M	1	1	1
YP_003024038	MT-CYB	0	P00156	CYB	1	1	1
