MitocartaID	MitocartaGene	UniprotNameMatches	UniprotBlastID	UniprotBlastName	BlastIdentity	BlastIdentityNoGaps	BlastCoverage	Type
NP_080562	Ftmt	0	Q9D5H4	FTMT	1	1	1	non-interacting
NP_080586	Mrpl18	0	Q9CQL5	RM18	1	1	1	non-interacting
NP_080607	Slc25a37	0	Q920G8	MFRN1	1	1	1	non-interacting
NP_080608	Dnajc19	0	Q9CQV7	TIM14	1	1	1	non-interacting
NP_080617	Nudt13	0	Q8JZU0	NUD13	1	1	1	non-interacting
NP_080619	Stx17	0	Q9D0I4	STX17	1	1	1	non-interacting
NP_080634	Mgarp	0	Q8VI64	HUMMR	1	1	1	non-interacting
NP_080638	Plgrkt	0	Q9D3P8	PLRKT	1	1	1	non-interacting
NP_080665	Poldip2	0	Q91VA6	PDIP2	1	1	1	non-interacting
NP_080668	Tmem70	0	Q921N7	TMM70	0.996062992125984	1	1	non-interacting
NP_080677	Mrpl57	0	Q9CQF8	RT63	1	1	1	non-interacting
NP_080687	Mtres1	0	Q9CQF4	MRES1	1	1	1	non-interacting
NP_080698	Mrrf	0	Q9D6S7	RRFM	1	1	1	non-interacting
NP_080704	Dcxr	0	Q91X52	DCXR	1	1	1	non-interacting
NP_080718	Cmc1	0	Q9CPZ8	COXM1	1	1	1	non-interacting
NP_080719	Mtfp1	0	Q9CRB8	MTFP1	1	1	1	non-interacting
NP_080720	Cs	0	Q9CZU6	CISY	1	1	1	non-interacting
NP_080728	Coq9	0	Q8K1Z0	COQ9	1	1	1	non-interacting
NP_080744	Atp5g2	0	P56383	AT5G2	1	1	1	non-interacting
NP_080763	Atad1	0	Q9D5T0	ATAD1	1	1	1	non-interacting
NP_080766	Mrpl19	0	Q9D338	RM19	1	1	1	non-interacting
NP_080774	Mrps11	0	Q9DCA2	RT11	0.994764397905759	0.994764397905759	1	non-interacting
NP_080779	Sdhaf4	0	Q8BTE0	SDHF4	1	1	1	non-interacting
NP_080780	Coq5	0	Q9CXI0	COQ5	1	1	1	non-interacting
NP_080784	Trap1	0	Q9CQN1	TRAP1	1	1	1	non-interacting
NP_080786	Mrm2	0	Q9CPY0	MRM2	1	1	1	non-interacting
NP_080787	Coa8	0	Q9CQW7	COA8	1	1	1	non-interacting
NP_080788	Bphl	0	Q8R164	BPHL	1	1	1	non-interacting
NP_080789	Pdf	0	S4R2K0	S4R2K0	1	1	1	non-interacting
NP_080812	Dmac2l	0	Q9CRA7	ATP5S	1	1	1	non-interacting
NP_080818	Slc25a39	0	Q9D8K8	S2539	1	1	1	non-interacting
NP_080822	Atpsckmt	0	Q9D1Z3	ACKMT	1	1	1	non-interacting
NP_080827	Dcakd	0	Q8BHC4	DCAKD	1	1	1	non-interacting
NP_080841	Apool	0	Q78IK4	MIC27	1	1	1	non-interacting
NP_080848	Gcsh	0	Q91WK5	GCSH	1	1	1	non-interacting
NP_080867	Mrpl24	0	Q9CQ06	RM24	1	1	1	non-interacting
NP_080886	Ndufb4	0	Q9CQC7	NDUB4	1	1	1	non-interacting
NP_080888	Ndufb2	0	Q9CPU2	NDUB2	1	1	1	non-interacting
NP_080890	Ndufa5	0	Q9CPP6	NDUA5	1	1	1	non-interacting
NP_080894	Coa3	0	Q9D2R6	COA3	1	1	1	non-interacting
NP_080909	Mcrip2	0	Q9CQB2	MCRI2	1	1	1	non-interacting
NP_080920	Agpat4	0	Q8K4X7	PLCD	1	1	1	non-interacting
NP_080934	Mto1	0	Q923Z3	MTO1	0.998505231689088	0.998505231689088	1	non-interacting
NP_080960	Ndufb10	0	Q9DCS9	NDUBA	1	1	1	non-interacting
NP_080964	Ndufs3	0	Q9DCT2	NDUS3	1	1	1	non-interacting
NP_080965	Mul1	0	Q8VCM5	MUL1	1	1	1	non-interacting
NP_080971	Etfb	0	Q9DCW4	ETFB	1	1	1	non-interacting
NP_080979	Ndufa8	0	Q9DCJ5	NDUA8	1	1	1	non-interacting
NP_081005	Mrpl58	0	Q8R035	ICT1	0.859223300970874	1	1	non-interacting
NP_081008	Mrpl14	0	Q9D1I6	RM14	1	1	1	non-interacting
NP_081010	Tmem126b	0	Q9D1R1	T126B	1	1	1	non-interacting
NP_081018	Ndufaf4	0	Q9D1H6	NDUF4	1	1	1	non-interacting
NP_081020	Mrpl53	0	Q9D1H8	RM53	1	1	1	non-interacting
NP_081035	Mrpl13	0	Q9D1P0	RM13	1	1	1	non-interacting
NP_081044	Mrps18a	0	Q99N85	RT18A	0.994897959183674	0.994897959183674	1	non-interacting
NP_081064	Mthfd2l	0	D3YZG8	MTD2L	1	1	1	non-interacting
NP_081066	Ifi27	0	Q8C6G0	Q8C6G0	1	1	1	non-interacting
NP_081068	Agpat5	0	Q9D1E8	PLCE	1	1	1	non-interacting
NP_081095	Dhrs1	0	Q99L04	DHRS1	1	1	1	non-interacting
NP_081102	Mrps18c	0	Q8R2L5	RT18C	1	1	1	non-interacting
NP_081105	Mthfs	0	Q9D110	MTHFS	1	1	1	non-interacting
NP_081120	Cmc2	0	Q8K199	COXM2	1	1	1	non-interacting
NP_081127	Mrpl52	0	Q9D0Y8	RM52	1	1	1	non-interacting
NP_081134	Atp23	0	Q9CWQ3	ATP23	1	1	1	non-interacting
NP_081147	Hint2	0	Q9D0S9	HINT2	1	1	1	non-interacting
NP_081149	Ptcd2	0	Q8R3K3	PTCD2	1	1	1	non-interacting
NP_081156	Pink1	0	Q99MQ3	PINK1	1	1	1	non-interacting
NP_081170	Tamm41	0	Q3TUH1	TAM41	0.997032640949555	0.997032640949555	1	non-interacting
NP_081190	Smdt1	0	Q9DB10	EMRE	1	1	1	non-interacting
NP_081197	Isca1	0	Q9D924	ISCA1	1	1	1	non-interacting
NP_081209	Triap1	0	Q9D8Z2	TRIA1	1	1	1	non-interacting
NP_081212	Oxa1l	0	Q8BGA9	OXA1L	1	1	1	non-interacting
NP_081226	Ociad2	0	Q9D8W7	OCAD2	1	1	1	non-interacting
NP_081234	Slirp	0	Q9D8T7	SLIRP	1	1	1	non-interacting
NP_081241	Comtd1	0	Q8BIG7	CMTD1	1	1	1	non-interacting
NP_081251	Bola1	0	Q9D8S9	BOLA1	1	1	1	non-interacting
NP_081366	2300009A05Rik	0	Q0VG49	CO061	1	1	1	non-interacting
NP_081369	Ndufaf5	0	A2APY7	NDUF5	1	1	1	non-interacting
NP_081374	Mrpl30	0	Q9D7N6	RM30	1	1	1	non-interacting
NP_081399	Fastkd3	0	Q8BSN9	FAKD3	1	1	1	non-interacting
NP_081406	Afg3l2	0	Q8JZQ2	AFG32	1	1	1	non-interacting
NP_081410	Mtfmt	0	Q9D799	FMT	1	1	1	non-interacting
NP_081451	Ndufaf1	0	Q9CWX2	CIA30	0.996951219512195	0.996951219512195	0.993939393939394	non-interacting
NP_081480	Mrpl12	0	Q9DB15	RM12	1	1	1	non-interacting
NP_081520	Ndufa11	0	Q9D8B4	NDUAB	0.99290780141844	0.99290780141844	0.986013986013986	non-interacting
NP_081526	Coa7	0	Q921H9	COA7	1	1	1	non-interacting
NP_081551	Ptcd3	0	Q14C51	PTCD3	1	1	1	non-interacting
NP_081565	Nt5dc2	0	A0A2I3BR81	A0A2I3BR81	1	1	1	non-interacting
NP_081590	Marchf5	0	Q3KNM2	MARH5	1	1	1	non-interacting
NP_081600	Sfxn1	0	Q99JR1	SFXN1	1	1	1	non-interacting
NP_081618	Fam162a	0	Q9D6U8	F162A	1	1	1	non-interacting
NP_081622	Taco1	0	Q8K0Z7	TACO1	1	1	1	non-interacting
NP_081636	Atp5mpl	0	P56379	ATP68	1	1	1	non-interacting
NP_081682	Aldh1l1	0	Q8R0Y6	AL1L1	1	1	1	non-interacting
NP_081706	Mpc2	0	Q9D023	MPC2	1	1	1	non-interacting
NP_081712	Mipep	0	A6H611	MIPEP	1	1	1	non-interacting
NP_081736	Slc25a33	0	Q3TZX3	S2533	1	1	1	non-interacting
NP_081738	Wars2	0	Q9CYK1	SYWM	1	1	1	non-interacting
NP_081740	Prxl2a	0	Q9CYH2	PXL2A	1	1	1	non-interacting
NP_081846	Ldhd	0	Q7TNG8	LDHD	1	1	1	non-interacting
NP_081971	Oxsm	0	Q9D404	OXSM	1	1	1	non-interacting
NP_082048	Pdss2	0	Q33DR3	DLP1	1	1	1	non-interacting
NP_082066	Dhrs2	0	Q149L0	Q149L0	1	1	1	non-interacting
NP_082138	Atp5h	0	Q9DCX2	ATP5H	1	1	1	non-interacting
NP_082145	Pnpt1	0	Q8K1R3	PNPT1	1	1	1	non-interacting
NP_082146	Armcx3	0	Q8BHS6	ARMX3	1	1	1	non-interacting
NP_082172	Coasy	0	Q9DBL7	COASY	1	1	1	non-interacting
NP_082181	Selenoo	0	Q9DBC0	SELO	1	1	1	non-interacting
NP_082182	Vwa8	0	Q8CC88	VWA8	1	1	1	non-interacting
NP_082195	Tha1	0	Q6XPS7	Q6XPS7	1	1	1	non-interacting
NP_082206	Mtfr2	0	Q8VED8	MTFR2	1	1	1	non-interacting
NP_082221	Csl	0	Q80X68	Q80X68	1	1	1	non-interacting
NP_082254	Coq2	0	Q66JT7	COQ2	1	1	1	non-interacting
NP_082313	Acad10	0	Q8K370	ACD10	1	1	1	non-interacting
NP_082314	Ddx28	0	Q9CWT6	DDX28	1	1	1	non-interacting
NP_082316	Rpusd4	0	Q9CWX4	RUSD4	1	1	1	non-interacting
NP_082324	Slc25a35	0	Q5SWT3	S2535	1	1	1	non-interacting
NP_082334	Fundc1	0	Q9DB70	FUND1	1	1	1	non-interacting
NP_082339	Trmu	0	Q9DAT5	MTU1	1	1	1	non-interacting
NP_082396	Cep89	0	Q9CZX2	CEP89	1	1	1	non-interacting
NP_082453	Ndufab1	0	Q9CR21	ACPM	1	1	1	non-interacting
NP_082509	Lrpprc	0	Q6PB66	LPPRC	1	1	1	non-interacting
NP_082536	Immp1l	0	Q9CQU8	IMP1L	1	1	1	non-interacting
NP_082546	Aldh1b1	0	Q9CZS1	AL1B1	1	1	1	non-interacting
NP_082557	Pcbd2	0	Q9CZL5	PHS2	1	1	1	non-interacting
NP_082583	Tdrkh	0	Q80VL1	TDRKH	1	1	1	non-interacting
NP_082634	Ssbp1	0	Q9CYR0	SSBP	1	1	1	non-interacting
NP_082636	Ttc19	0	Q8CC21	TTC19	1	1	1	non-interacting
NP_082680	Top1mt	0	Q8R4U6	TOP1M	1	1	1	non-interacting
NP_082695	Glrx5	0	Q80Y14	GLRX5	1	1	1	non-interacting
NP_082707	Pmpcb	0	Q9CXT8	MPPB	1	1	1	non-interacting
NP_082805	Nipsnap3a	0	B1AWZ3	B1AWZ3	0.991902834008097	1	1	non-interacting
NP_082822	1700066M21Rik	0	Q9D9H8	CB069	1	1	1	non-interacting
NP_082887	Ndufaf7	0	Q9CWG8	NDUF7	1	1	1	non-interacting
NP_082902	Mcee	0	Q9D1I5	MCEE	1	1	1	non-interacting
NP_082919	Micu2	0	Q8CD10	MICU2	1	1	1	non-interacting
NP_082987	Slc25a27	0	Q9D6D0	Q9D6D0	1	1	1	non-interacting
NP_083048	Dmgdh	0	Q9DBT9	M2GD	1	1	1	non-interacting
NP_083058	Lonp1	0	Q8CGK3	LONM	1	1	1	non-interacting
NP_083070	Nudt9	0	Q8BVU5	NUDT9	1	1	1	non-interacting
NP_083108	Mterf2	0	Q8BKY8	MTEF2	1	1	1	non-interacting
NP_083139	Isca2	0	Q9DCB8	ISCA2	1	1	1	non-interacting
NP_083165	Efhd1	0	Q9D4J1	EFHD1	1	1	1	non-interacting
NP_083270	Pck2	0	Q8BH04	PCKGM	1	1	0.95952023988006	non-interacting
NP_083293	Mrpl47	0	Q8K2Y7	RM47	1	1	1	non-interacting
NP_083296	Abcb8	0	Q9CXJ4	MITOS	1	1	1	non-interacting
NP_083330	Slc25a54	0	B1AUS6	B1AUS6	1	1	1	non-interacting
NP_083368	Trmt10c	0	Q3UFY8	TM10C	1	1	1	non-interacting
NP_083503	Tomm20l	0	Q9D4V6	TO20L	1	1	1	non-interacting
NP_083547	Mrpl32	0	Q9DCI9	RM32	1	1	1	non-interacting
NP_083548	Ndufs7	0	Q9DC70	NDUS7	1	1	1	non-interacting
NP_083556	Mettl5	0	Q8K1A0	METL5	1	1	1	non-interacting
NP_083575	Spata19	0	Q9DAQ9	SPT19	1	1	1	non-interacting
NP_083603	Lyrm7	0	Q9DA03	LYRM7	1	1	1	non-interacting
NP_083629	Malsu1	0	Q9CWV0	MASU1	1	1	1	non-interacting
NP_083685	Mff	0	Q6PCP5	MFF	1	1	1	non-interacting
NP_083707	Them4	0	Q3UUI3	THEM4	1	1	1	non-interacting
NP_083723	Nln	0	Q91YP2	NEUL	1	1	1	non-interacting
NP_083831	Gstk1	0	Q9DCM2	GSTK1	1	1	1	non-interacting
NP_083832	Clybl	0	Q8R4N0	CLYBL	1	1	1	non-interacting
NP_083849	Idh3a	0	Q9D6R2	IDH3A	1	1	1	non-interacting
NP_083856	Trmt5	0	Q9D0C4	TRM5	1	1	1	non-interacting
NP_083895	Msrb2	0	Q78J03	MSRB2	1	1	1	non-interacting
NP_083905	Fahd2a	0	Q3TC72	FAHD2	0.996805111821086	0.996805111821086	1	non-interacting
NP_083921	Gatc	0	Q8CBY0	GATC	1	1	1	non-interacting
NP_084036	Nubpl	0	Q9CWD8	NUBPL	1	1	1	non-interacting
NP_084063	Cyb5r3	0	Q9DCN2	NB5R3	1	1	1	non-interacting
NP_084066	Mettl15	0	Q9DCL4	MET15	1	1	1	non-interacting
NP_084116	Tstd3	0	Q9D0B5	TSTD3	1	1	1	non-interacting
NP_084185	C330018D20Rik	0	Q9CWB7	YD286	1	1	1	non-interacting
NP_084218	Prelid2	0	Q0VBB0	PRLD2	1	1	1	non-interacting
NP_084232	Mmab	0	Q9D273	MMAB	1	1	1	non-interacting
NP_084239	Mrps5	0	Q99N87	RT05	1	1	1	non-interacting
NP_084253	Polq	0	Q8CGS6	DPOLQ	1	1	1	non-interacting
NP_084302	Mccc2	0	Q3ULD5	MCCB	1	1	1	non-interacting
NP_084386	Micu3	0	Q9CTY5	MICU3	1	1	1	non-interacting
NP_084392	Mrpl9	0	Q99N94	RM09	1	1	1	non-interacting
NP_084413	Cstad	0	Q9D245	Q9D245	1	1	1	non-interacting
NP_084501	Dlst	0	Q9D2G2	ODO2	1	1	1	non-interacting
NP_109642	Lactb	0	Q9EP89	LACTB	1	1	1	non-interacting
NP_112419	Ide	0	Q9JHR7	IDE	0.995093228655545	0.995093228655545	1	non-interacting
NP_113552	Ngrn	0	Q99KS2	NGRN	1	1	1	non-interacting
NP_115933	Gtpbp3	0	Q923K4	GTPB3	1	1	1	non-interacting
NP_149071	Nudt19	0	P11930	NUD19	1	1	1	non-interacting
NP_291050	Rcc1l	0	Q9CYF5	RCC1L	1	1	1	non-interacting
NP_444301	Cox6c	0	Q9CPQ1	COX6C	1	1	1	non-interacting
NP_444321	Cox4i2	0	Q91W29	COX42	1	1	1	non-interacting
NP_444322	Kars	0	Q99MN1	SYK	1	1	1	non-interacting
NP_444344	Pabpc5	0	Q8C7D3	Q8C7D3	1	1	1	non-interacting
NP_444349	Echs1	0	Q8BH95	ECHM	1	1	1	non-interacting
NP_444352	Immp2l	0	Q8BPT6	IMP2L	1	1	1	non-interacting
NP_444388	Mrpl1	0	Q99N96	RM01	1	1	1	non-interacting
NP_444389	Mrpl3	0	Q99N95	RM03	1	1	1	non-interacting
NP_444391	Mrpl27	0	Q99N92	RM27	1	1	1	non-interacting
NP_444392	Mrpl34	0	Q99N91	RM34	1	1	1	non-interacting
NP_444393	Mrpl36	0	Q99N90	RM36	1	1	1	non-interacting
NP_444394	Mrpl43	0	Q99N89	RM43	0.992424242424242	0.992424242424242	0.830188679245283	non-interacting
NP_444426	Sfxn2	0	Q925N2	SFXN2	1	1	1	non-interacting
NP_444428	Sfxn4	0	Q925N1	SFXN4	1	1	1	non-interacting
NP_473411	Afg3l1	0	Q920A7	AFG31	1	1	1	non-interacting
NP_473435	Acsm1	0	Q91VA0	ACSM1	1	1	1	non-interacting
NP_478121	Recql4	0	Q75NR7	RECQ4	0.993421052631579	0.993421052631579	1	non-interacting
NP_510964	Mrps21	0	P58059	RT21	1	1	1	non-interacting
NP_525028	Grhpr	0	Q91Z53	GRHPR	1	1	1	non-interacting
NP_536704	Mrps6	0	P58064	RT06	1	1	1	non-interacting
NP_542142	Acss1	0	Q99NB1	ACS2L	1	1	1	non-interacting
NP_542364	Aco2	0	Q99KI0	ACON	1	1	1	non-interacting
NP_542367	Hars2	0	Q99KK9	SYHM	1	1	1	non-interacting
NP_570934	Acaa1a	0	Q921H8	THIKA	1	1	1	non-interacting
NP_570954	Idh3b	0	Q91VA7	Q91VA7	1	1	1	non-interacting
NP_570962	Rtn4ip1	0	Q924D0	RT4I1	0.997474747474748	0.997474747474748	1	non-interacting
NP_573480	Bco2	0	Q99NF1	BCDO2	1	1	1	non-interacting
NP_573497	Bbc3	0	Q99ML1	BBC3	1	1	1	non-interacting
NP_579938	Acaca	0	Q5SWU9	ACACA	1	1	1	non-interacting
NP_598427	Ndufv1	0	Q91YT0	NDUV1	1	1	1	non-interacting
NP_598428	Pdk2	0	Q9JK42	PDK2	1	1	1	non-interacting
NP_598429	Slc25a3	0	Q8VEM8	MPCP	1	1	1	non-interacting
NP_598445	Mtarc2	0	Q922Q1	MARC2	1	1	1	non-interacting
NP_598466	Pycr2	0	Q922Q4	P5CR2	1	1	1	non-interacting
NP_598496	Ptcd1	0	Q8C2E4	PTCD1	1	1	1	non-interacting
NP_598518	Pgs1	0	Q8BHF7	PGPS1	1	1	1	non-interacting
NP_598531	Coq8b	0	Q566J8	COQ8B	0.99812382739212	0.99812382739212	1	non-interacting
NP_598544	Ptges2	0	Q8BWM0	PGES2	1	1	1	non-interacting
NP_598559	Exd2	0	Q8VEG4	EXD2	1	1	1	non-interacting
NP_598570	Kmo	0	Q91WN4	KMO	1	1	1	non-interacting
NP_598584	Mmaa	0	Q8C7H1	MMAA	1	1	1	non-interacting
NP_598600	Mmadhc	0	Q99LS1	MMAD	1	1	1	non-interacting
NP_598663	Sdsl	0	Q8R238	SDSL	1	1	1	non-interacting
NP_598665	Acacb	0	E9Q4Z2	ACACB	1	1	1	non-interacting
NP_598689	Chchd4	0	Q8VEA4	MIA40	1	1	1	non-interacting
NP_598745	Hemk1	0	Q921L7	HEMK1	1	1	1	non-interacting
NP_598768	Cisd1	0	Q91WS0	CISD1	1	1	1	non-interacting
NP_598782	Pnpo	0	Q91XF0	PNPO	1	1	1	non-interacting
NP_598790	Nt5m	0	Q8VCE6	NT5M	1	1	1	non-interacting
NP_598803	Aldh6a1	0	Q9EQ20	MMSA	1	1	1	non-interacting
NP_598845	Ppif	0	Q99KR7	PPIF	1	1	1	non-interacting
NP_598854	Letmd1	0	Q924L1	LTMD1	1	1	1	non-interacting
NP_598908	Macrod1	0	Q922B1	MACD1	1	1	1	non-interacting
NP_598915	Slc25a45	0	Q8CFJ7	S2545	1	1	1	non-interacting
NP_598949	Acot2	0	Q9QYR9	ACOT2	1	1	1	non-interacting
NP_608219	Fdps	0	Q920E5	FPPS	1	1	1	non-interacting
NP_613057	Gfm1	0	Q8K0D5	EFGM	1	1	1	non-interacting
NP_613061	Gldc	0	Q91W43	GCSP	1	1	1	non-interacting
NP_613063	Atp5o	0	Q9DB20	ATPO	1	1	1	non-interacting
NP_613065	Tomm70a	0	Q9CZW5	TOM70	1	1	1	non-interacting
NP_613067	Gatd3a	0	Q9D172	GAL3A	1	1	1	non-interacting
NP_619595	Sugct	0	Q7TNE1	SUCHY	1	1	1	non-interacting
NP_619605	Dnajc28	0	Q8VCE1	DJC28	1	1	1	non-interacting
NP_619606	Sardh	0	Q99LB7	SARDH	1	1	1	non-interacting
NP_620095	Slc25a36	0	Q922G0	S2536	1	1	1	non-interacting
NP_620097	Tmlhe	0	Q91ZE0	TMLH	1	1	1	non-interacting
NP_647469	Stard7	0	Q8R1R3	STAR7	1	1	1	non-interacting
NP_653116	Nmnat3	0	Q99JR6	NMNA3	1	1	1	non-interacting
NP_659033	Acat1	0	Q8QZT1	THIL	1	1	1	non-interacting
NP_659042	Slc25a38	0	Q91XD8	S2538	1	1	1	non-interacting
NP_659044	Pycr1	0	Q922W5	P5CR1	1	1	1	non-interacting
NP_659050	Tmem143	0	Q8VD26	TM143	0.997816593886463	0.997816593886463	1	non-interacting
NP_659056	Chpt1	0	Q8C025	CHPT1	1	1	1	non-interacting
NP_659064	Hdhd5	0	Q91WM2	HDHD5	1	1	1	non-interacting
NP_659071	Micu1	0	Q8VCX5	MICU1	1	1	1	non-interacting
NP_659076	Spata20	0	Q80YT5	SPT20	1	1	1	non-interacting
NP_659093	Pcca	0	Q91ZA3	PCCA	1	1	1	non-interacting
NP_659116	Prelid3a	0	Q8VE85	PLD3A	1	1	1	non-interacting
NP_659123	Cox15	0	Q8BJ03	COX15	1	1	1	non-interacting
NP_659145	Gatb	0	Q99JT1	GATB	1	1	1	non-interacting
NP_659146	Naxe	0	Q8K4Z3	NNRE	1	1	1	non-interacting
NP_659181	Acsf3	0	Q3URE1	ACSF3	1	1	1	non-interacting
NP_660113	Pitrm1	0	Q8K411	PREP	1	1	1	non-interacting
NP_660129	Gtpbp6	0	Q3U6U5	GTPB6	0.998054474708171	0.998054474708171	1	non-interacting
NP_660138	Slc25a28	0	Q8R0Z5	MFRN2	1	1	1	non-interacting
NP_663329	Nsun2	0	Q1HFZ0	NSUN2	1	1	1	non-interacting
NP_663335	Idi1	0	P58044	IDI1	1	1	0.802120141342756	non-interacting
NP_663356	Lactb2	0	Q99KR3	LACB2	1	1	1	non-interacting
NP_663402	Atpaf2	0	Q91YY4	ATPF2	1	1	0.969798657718121	non-interacting
NP_663408	Mrm1	0	Q99J25	MRM1	1	1	1	non-interacting
NP_663418	L2hgdh	0	Q91YP0	L2HDH	1	1	1	non-interacting
NP_663423	Dglucy	0	Q8BH86	GLUCM	1	1	1	non-interacting
NP_663435	Oxnad1	0	Q8VE38	OXND1	1	1	1	non-interacting
NP_663447	C030006K11Rik	0	Q8VE95	CH082	1	1	1	non-interacting
NP_663469	Me2	0	Q99KE1	MAOM	1	1	1	non-interacting
NP_663495	Trub2	0	Q91WG3	TRUB2	1	1	1	non-interacting
NP_663499	Mettl8	0	A2AUU0	METL8	1	1	0.713917525773196	non-interacting
NP_663517	Ahcyl1	0	Q80SW1	SAHH2	1	1	1	non-interacting
NP_663542	Hibadh	0	Q99L13	3HIDH	1	1	1	non-interacting
NP_663548	Mrps35	0	Q8BJZ4	RT35	0.9875	0.9875	1	non-interacting
NP_663570	Cbr4	0	Q91VT4	CBR4	1	1	1	non-interacting
NP_663589	Dlat	0	Q8BMF4	ODP2	1	1	1	non-interacting
NP_663590	Etfa	0	Q99LC5	ETFA	1	1	1	non-interacting
NP_663605	Pdk3	0	Q922H2	PDK3	1	1	1	non-interacting
NP_665686	Afg1l	0	Q3V384	AFG1L	1	1	1	non-interacting
NP_665828	Nags	0	Q8R4H7	NAGS	1	1	1	non-interacting
NP_666047	Glyat	0	Q91XE0	GLYAT	1	1	1	non-interacting
NP_666072	Mtrf1	0	Q8K126	RF1M	1	1	1	non-interacting
NP_666111	Rhot2	0	Q8JZN7	MIRO2	1	1	1	non-interacting
NP_666186	Tfb1m	0	Q8JZM0	TFB1M	1	1	1	non-interacting
NP_666202	Zadh2	0	Q8BGC4	PTGR3	1	1	1	non-interacting
NP_666218	Lyplal1	0	Q3UFF7	LYPL1	0.99581589958159	0.99581589958159	1	non-interacting
NP_666220	Hibch	0	Q8QZS1	HIBCH	1	1	1	non-interacting
NP_666253	Ppa2	0	Q91VM9	IPYR2	1	1	1	non-interacting
NP_666262	Nrd1	0	Q8BHG1	NRDC	1	1	1	non-interacting
NP_666342	Acaa1b	0	Q8VCH0	THIKB	1	1	1	non-interacting
NP_666368	Hpdl	0	Q8K248	HPDL	1	1	1	non-interacting
NP_671753	Abca9	0	Q8K449	ABCA9	1	1	1	non-interacting
NP_694704	Ndufs2	0	Q91WD5	NDUS2	1	1	1	non-interacting
NP_694756	Gtpbp10	0	Q8K013	GTPBA	1	1	1	non-interacting
NP_694790	Slc25a1	0	Q8JZU2	TXTP	1	1	1	non-interacting
NP_694792	Micos13	0	Q8R404	MIC13	1	1	1	non-interacting
NP_694808	Lars2	0	Q8VDC0	SYLM	1	1	1	non-interacting
NP_694816	Spg7	0	Q3ULF4	SPG7	1	1	1	non-interacting
NP_705721	Pank2	0	Q7M753	PANK2	1	1	1	non-interacting
NP_705736	Bcl2l13	0	P59017	B2L13	1	1	1	non-interacting
NP_705771	Aldh1l2	0	Q8K009	AL1L2	1	1	1	non-interacting
NP_705789	Nudt6	0	Q8CH40	NUDT6	0.993610223642173	0.996794871794872	1	non-interacting
NP_705794	Yrdc	0	Q3U5F4	YRDC	1	1	1	non-interacting
NP_705799	Hscb	0	Q8K3A0	HSC20	0.995726495726496	0.995726495726496	1	non-interacting
NP_705819	Nars2	0	Q8BGV0	SYNM	1	1	1	non-interacting
NP_722489	Fam210a	0	Q8BGY7	F210A	1	1	1	non-interacting
NP_722491	Twnk	0	Q8CIW5	PEO1	1	1	1	non-interacting
NP_722502	Acsf2	0	Q8VCW8	ACSF2	1	1	1	non-interacting
NP_758456	Mrpl21	0	Q9D1N9	RM21	1	1	0.87037037037037	non-interacting
NP_758495	Foxred1	0	Q3TQB2	FXRD1	0.987829614604463	1	1	non-interacting
NP_765986	Akr1b10	0	G5E895	G5E895	1	1	1	non-interacting
NP_765990	Slc25a32	0	Q8BMG8	MFTC	1	1	1	non-interacting
NP_766010	Fastkd2	0	Q922E6	FAKD2	1	1	1	non-interacting
NP_766018	Sphkap	0	Q6NSW3	SPKAP	0.981624184943687	0.998793727382388	1	non-interacting
NP_766024	Slc25a12	0	Q8BH59	CMC1	1	1	1	non-interacting
NP_766041	Pif1	0	Q80SX8	PIF1	1	1	1	non-interacting
NP_766044	Exog	0	Q8C163	EXOG	1	1	1	non-interacting
NP_766099	Abhd10	0	Q6PE15	ABHDA	1	1	1	non-interacting
NP_766120	Aldh5a1	0	Q8BWF0	SSDH	1	1	1	non-interacting
NP_766138	Ybey	0	Q8CAV0	YBEY	1	1	1	non-interacting
NP_766139	Polrmt	0	Q8BKF1	RPOM	1	1	1	non-interacting
NP_766165	Slc25a21	0	Q8BZ09	ODC	1	1	1	non-interacting
NP_766170	Coq6	0	Q8R1S0	COQ6	1	1	1	non-interacting
NP_766197	Tomm22	0	Q9CPQ3	TOM22	1	1	1	non-interacting
NP_766232	Dars2	0	Q8BIP0	SYDM	1	1	1	non-interacting
NP_766253	Pdk1	0	Q8BFP9	PDK1	1	1	1	non-interacting
NP_766266	Acad9	0	Q8JZN5	ACAD9	1	1	1	non-interacting
NP_766273	Slc25a24	0	Q8BMD8	SCMC1	1	1	1	non-interacting
NP_766275	Coq3	0	Q8BMS4	COQ3	1	1	1	non-interacting
NP_766292	Dnajc11	0	Q5U458	DJC11	1	1	1	non-interacting
NP_766299	Guf1	0	Q8C3X4	GUF1	1	1	1	non-interacting
NP_766333	Tufm	0	Q8BFR5	EFTU	1	1	1	non-interacting
NP_766366	Maob	0	Q8BW75	AOFB	1	1	1	non-interacting
NP_766548	Adck5	0	Q80V03	ADCK5	0.998281786941581	0.998281786941581	1	non-interacting
NP_766549	Abat	0	P61922	GABT	1	1	1	non-interacting
NP_766576	Fbxl4	0	Q8BH70	FBXL4	1	1	1	non-interacting
NP_766599	Idh2	0	P54071	IDHP	1	1	1	non-interacting
NP_766600	Letm2	0	Q7TNU7	LETM2	1	1	1	non-interacting
NP_766617	Adcy10	0	Q8C0T9	ADCYA	1	1	1	non-interacting
NP_766635	Cbr3	0	Q8K354	CBR3	1	1	1	non-interacting
